equipmentName,itemType,cardId,cardName,cardType,weaponStrategyId,weaponStrategyName,cardCopyEligible,baseCopiesFromOneItem,maxCopiesFromOneItem,copy2Unlock,copy3Unlock,copyLimitRule,copyAuditStatus
Ink Bagpipes (Showdown Phase),tool,inkBagpipesShowdownPhaseUse,Ink Bagpipes (Showdown Phase) — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Ink Bagpipes (Showdown Phase),tool,inkBagpipesShowdownPhaseContingency,Ink Bagpipes (Showdown Phase) — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Ink Blood Bow,weapon,inkBloodBowOpeningStrike,Ink Blood Bow — Opening Strike,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Ink Blood Bow,weapon,inkBloodBowTechnique,Ink Blood Bow — Technique,skill,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Ink Blood Bow,weapon,inkBloodBowPayoff,Ink Blood Bow — Payoff,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Ink Blade,weapon,inkBladeOpeningCut,Ink Blade — Opening Cut,attack,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Ink Blade,weapon,inkBladeTechnique,Ink Blade — Technique,skill,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Ink Blade,weapon,inkBladePayoff,Ink Blade — Payoff,reaction,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Jack O' Lantern,tool,jackOLanternUse,Jack O' Lantern — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Jack O' Lantern,tool,jackOLanternContingency,Jack O' Lantern — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Juggernaut Knife,weapon,juggernautKnifeOpeningCut,Juggernaut Knife — Opening Cut,attack,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Juggernaut Knife,weapon,juggernautKnifeTechnique,Juggernaut Knife — Technique,skill,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Juggernaut Knife,weapon,juggernautKnifePayoff,Juggernaut Knife — Payoff,attack,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
King Spear,weapon,kingSpearOpeningStrike,King Spear — Opening Strike,attack,weakPointBreaker,Weak-Point Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
King Spear,weapon,kingSpearTechnique,King Spear — Technique,skill,weakPointBreaker,Weak-Point Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
King Spear,weapon,kingSpearPayoff,King Spear — Payoff,attack,weakPointBreaker,Weak-Point Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Knuckle Guard,weapon,knuckleGuardOpeningStrike,Knuckle Guard — Opening Strike,attack,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Knuckle Guard,weapon,knuckleGuardTechnique,Knuckle Guard — Technique,skill,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Knuckle Guard,weapon,knuckleGuardPayoff,Knuckle Guard — Payoff,reaction,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lance of Longinus,weapon,lanceOfLonginusOpeningStrike,Lance of Longinus — Opening Strike,attack,weakPointBreaker,Weak-Point Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lance of Longinus,weapon,lanceOfLonginusTechnique,Lance of Longinus — Technique,skill,weakPointBreaker,Weak-Point Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lance of Longinus,weapon,lanceOfLonginusPayoff,Lance of Longinus — Payoff,attack,weakPointBreaker,Weak-Point Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Armor Set,set,lanternArmorSetBrace,Lantern Armor Set — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Armor Set,set,lanternArmorSetSetline,Lantern Armor Set — Setline,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Cuirass,body,lanternCuirassBrace,Lantern Cuirass — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Cuirass,body,lanternCuirassFittedPlate,Lantern Cuirass — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Knife,weapon,lanternKnifeOpeningCut,Lantern Knife — Opening Cut,attack,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Knife,weapon,lanternKnifeTechnique,Lantern Knife — Technique,skill,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Knife,weapon,lanternKnifePayoff,Lantern Knife — Payoff,attack,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Gloves,arms,lanternGlovesBrace,Lantern Gloves — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Gloves,arms,lanternGlovesFittedPlate,Lantern Gloves — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Glaive,weapon,lanternGlaiveOpeningStrike,Lantern Glaive — Opening Strike,attack,weakPointBreaker,Weak-Point Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Glaive,weapon,lanternGlaiveTechnique,Lantern Glaive — Technique,skill,weakPointBreaker,Weak-Point Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Glaive,weapon,lanternGlaivePayoff,Lantern Glaive — Payoff,attack,weakPointBreaker,Weak-Point Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Gong (Hunt Phase),tool,lanternGongHuntPhaseUse,Lantern Gong (Hunt Phase) — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Gong (Hunt Phase),tool,lanternGongHuntPhaseContingency,Lantern Gong (Hunt Phase) — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Gong (Showdown Phase),tool,lanternGongShowdownPhaseUse,Lantern Gong (Showdown Phase) — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Gong (Showdown Phase),tool,lanternGongShowdownPhaseContingency,Lantern Gong (Showdown Phase) — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Greaves,legs,lanternGreavesBrace,Lantern Greaves — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Greaves,legs,lanternGreavesFittedPlate,Lantern Greaves — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Crown,head,lanternCrownBrace,Lantern Crown — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Crown,head,lanternCrownFittedPlate,Lantern Crown — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Mail,body,lanternMailBrace,Lantern Mail — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Mail,body,lanternMailFittedPlate,Lantern Mail — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Blade,weapon,lanternBladeOpeningCut,Lantern Blade — Opening Cut,attack,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Blade,weapon,lanternBladeTechnique,Lantern Blade — Technique,skill,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lantern Blade,weapon,lanternBladePayoff,Lantern Blade — Payoff,reaction,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Armor Set,set,hideArmorSetBrace,Hide Armor Set — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Armor Set,set,hideArmorSetSetline,Hide Armor Set — Setline,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Treads,legs,hideTreadsBrace,Hide Treads — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Treads,legs,hideTreadsFittedPlate,Hide Treads — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Bracers,arms,hideBracersBrace,Hide Bracers — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Bracers,arms,hideBracersFittedPlate,Hide Bracers — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Cuirass,body,hideCuirassBrace,Hide Cuirass — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Cuirass,body,hideCuirassFittedPlate,Hide Cuirass — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Visage,charm,hideVisageOmen,Hide Visage — Omen,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Visage,charm,hideVisageGlimmer,Hide Visage — Glimmer,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Skirt,legs,hideSkirtBrace,Hide Skirt — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hide Skirt,legs,hideSkirtFittedPlate,Hide Skirt — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter Beast Katar,weapon,hunterBeastKatarOpeningCut,Hunter Beast Katar — Opening Cut,attack,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter Beast Katar,weapon,hunterBeastKatarTechnique,Hunter Beast Katar — Technique,skill,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter Beast Katar,weapon,hunterBeastKatarPayoff,Hunter Beast Katar — Payoff,attack,bleedStatus,Status Stack,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter Headdress,head,hunterHeaddressBrace,Hunter Headdress — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter Headdress,head,hunterHeaddressFittedPlate,Hunter Headdress — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter Skin Cloak,body,hunterSkinCloakBrace,Hunter Skin Cloak — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter Skin Cloak,body,hunterSkinCloakFittedPlate,Hunter Skin Cloak — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter Slayer Cape,weapon,hunterSlayerCapeOpeningStrike,Hunter Slayer Cape — Opening Strike,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter Slayer Cape,weapon,hunterSlayerCapeTechnique,Hunter Slayer Cape — Technique,skill,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter Slayer Cape,weapon,hunterSlayerCapePayoff,Hunter Slayer Cape — Payoff,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter's Roar (Hunt Phase),tool,hunterSRoarHuntPhaseUse,Hunter's Roar (Hunt Phase) — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter's Roar (Hunt Phase),tool,hunterSRoarHuntPhaseContingency,Hunter's Roar (Hunt Phase) — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter's Roar (Showdown Phase),tool,hunterSRoarShowdownPhaseUse,Hunter's Roar (Showdown Phase) — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Hunter's Roar (Showdown Phase),tool,hunterSRoarShowdownPhaseContingency,Hunter's Roar (Showdown Phase) — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lucky Charm,charm,luckyCharmOmen,Lucky Charm — Omen,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Lucky Charm,charm,luckyCharmGlimmer,Lucky Charm — Glimmer,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Man Visage,charm,manVisageOmen,Man Visage — Omen,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Man Visage,charm,manVisageGlimmer,Man Visage — Glimmer,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Metronome,weapon,metronomeOpeningStrike,Metronome — Opening Strike,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Metronome,weapon,metronomeTechnique,Metronome — Technique,skill,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Metronome,weapon,metronomePayoff,Metronome — Payoff,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Monster Grease,tool,monsterGreaseUse,Monster Grease — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Monster Grease,tool,monsterGreaseContingency,Monster Grease — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
